text_norm,sarcasm
النفاقالحمساويالكيلبمكيالينوماذا ممكن ان يسمي السلفيون اعتداءات حماس عليهم؟وبماذا يمكن ان نصف ما تقوم به ق,False
انهيار المنظومه الطبيه في شرق حلب نتيجه القصف العنيف من النظام و روسيا و واشنطن تحذر,False
علمونيكيفاحباحذر تعطي اكثر مما يجب، حتى لاتتحول انسانيتك واجبات عليك، انت مطالب فيها في كل مره، ولو كان على حساب صحتك، ووقتك، وسعادتك،وحياتك الخاصه,False
الوزير كيري لا يمكن لاقتصاد او لدوله ان تتقدم، اذا كان نصف شعبها مهمش حينما تشارك المراه في مجتمعها يكون اكثر اس,False
الاهليضمكدوووريالمحترررفينبورك من ملا حياته بعمل الخير لانه ادرك انها اقصر من ان يضيعها بعمل الشر,False
جوالي ايفون ٤والله امنيتي اغيره بتكسبين فيني اجر,False
اللهم ياكريم انصر اردوغان ومن معه واجعل تركيا كما كانت الدوله العثمانيه التي وحدت الامه الاسلاميه والتي تجمع المسل,False
هو لازم الكل يشيد ويمجد ممثلتكم والا يكون غبي ؟ ريلاكس ما يسوى عليكم هالزعل والله البعض,True
دعبد المنعم ابو الفتوح يتحدث عن ذكرياته لواقعه المشاده الكلاميه بينه وبين الرئيس السادات,False
الملخص للمناظره الاولى كلنتون ترامب هيلاريكلينتون دونالدترامب المناظره,False
وقع اردوغان وبوتين اليوم اتفاقا بشان اقامه خط انابيب غاز باسم التيار التركي عبر البحر الاسود، لنقل الغاز الروسي الى جنوب شر,False
ميريام فارس تنشر اول فيديو لابنها جايدن,False
ابارك لكم ولنفسي بفوزي بانتخابات المجلس بواشنطن واعدكم بفوزي بالمناظره يوم الثلاثاءالقادم بوجودي مع المهابيل الثلاثه ساخر سعودي,True
البوم اياميبيك على قناه اليسا ب اليوتيوب,False
ترجع بالسلامه يا نجم الموسم ده تقدر تثبت لكل الناس ان احمد الشيخ كان مظلوم ومارتن يول معرفش يستفاد من نجم بحجمك بالتوفيق,False
انت تصحى الصبح في فيلا مراسى تطلع الشيشيه وتمسك الايباد وتكتب الطبقه الفقيره بتنهار يا ريس مش لاقيين ناكل واحنا بقى نصدقك عادي خالص,True
برلمان الشباب اليمني يدين المجزره السعوديه في الصاله الكبرى بالعاصمه صنعاء,False
صوره مرسى على المسجد الاقصى و اغنيه السيسى على التلفزيون الاسرائيلى شتان الفارق,True
كل من يقف ضد مواجهه الارهاب في مصر ارهابي السادهالمحترمون,False
استثناء فتح الشام من الاندماج حيله قذره لافشال الاندماج اللعبه واضحه و مكشوفه وهم يريدون شيطنه فتح الشام امام ما يسمى المجتمع الدولي,False
يا طويل العمر ابي جوال لون اسود من امازون هل فيه ولا لاوهل يشتغل بالسعوديه؟ و,False
شرح تثبيت نظام ويندوز الفورمات نصائح مهمه بعد التثبيت,False
سامح عاشور نقيب المحامين الاخوان المسلمين لا يسيطرون على مفاصل نقابه المحامين، وانا ضد شطب المحامين الاخوان لانهم اخوان فقط خليهم بروح امك جنبك طالما الحكومه راضيه عنك دول ارهابيين يابن الوسخه عالصبح ارهابيين لازم تلبس منهم خازوء عشان تعرف انهم ارهابيين؟,True
انا عارفه بوكيمون ايه ده الي بيدورو عليه دنا بمسح ايدي في الكنبه عشان مكسله اقوم اغسلها,True
واشنطن تتوعد بمحاسبه ضابطا سوريا رفيعا نفذوا هجمات على المدنيين في حاله الحجب,False
لافروف يعلن فشل مبادره حل الازمه في حلب ويتوعد رابط بديل,False
شكرا دونالد ترامب لاجتهادك العالي وهمتك الواضحه لضمان نجاح هيلاريولادائك التمثيلي العالي الذي يوضحبرنامجك الانتخابي في الصعود الى الاسفل,True
بعد قليل ننشر لكم فيديو من ندوه دعلاء الاسواني من ساقيه الصاوي بتاريخ ويوضح موقف دالاسواني من انتخابات الاعاده الادمن,False
شركات الاتصالات مدري وش يبون من اعلاناتهم لاتكوني بطاطا ؟؟ واختاري نوع الخدمه ؟؟ حاولت اربط بين الاثنين عجزت الاتصالات اعلانذكي,True
هل تعرف معنى اسم الله الصمد ؟ الصمد الذى يقصد اليه فى قضاء الحوائج الصمد لا يحتاج الى احد و يحتاجه كل احد,False
اقول مساء الخير والا وقتكم مايسمح ؟,False
ومن امارات البلاهه الاخوانيه الفرحه بالحديث عن ضعف المعارضه وغياب البديل السياسي مع ان ذلك يستدعي الخوف لانه يعني انفجارا عشوائيا اخطر,True
اثنين في هذا الزمن ما يعيشون راعي الضمير ومن يقول الصراحهحقيقه معرضالكويتالدوليللكتاب,False
و عليكم السلام اهلا بحضرتك، يرجي عمل محضر بالمطار و ارسال رساله الي والقسم المختص هيقوم بمساعدتك,False
الجيزهحاميهاحرميها حاله استاذ بطب طنطا للتحقيق بسبب رايه على الفيس بوك قرر الدكتور عبد الحكيم عبد الخالق،,True
تاكيد المواصفات الرسميه للهاتف نوكيا العامل بنظام اندرويد,False
ريكي مارتن صام صام و افطر ع بصله,True
منار الرياض النصر العالمي اول فريق سعودي يلعب مع ريال مدريد في بطوله كاس العالم,False
امين عام حلف شمال الاطلسي عدد من الضباط الاتراك طلبوا اللجوء في بلدان في الحلفتركيا الناتو السعوديه جوالمن,False
هناك بلاد منعوا فيها المساجد عن الاذان فقامت الكنائس للاذان والصلاه فيها انها فلسطين,False
ضميري الدراسي مسوي من امس,False
كان سيصبح حظ مرسي افضل في الحكم لو لم يكن قد اهتم بقراءه سيره قائد جماعته حسن البنا، بقدر اهتمامه بقراءه سيره نيلسون مانديلا,False
شاهدمقطع خاص نهديه لعشاق الثلوجتابعونا دائما عبر تطبيق طقسالعرب امطار السعوديه,False
الارجنتين لا تساوي شىء بدون احسن لاعب في المجره ليونيل ميسي,False
حسبي الله ونعم الوكيل فيك يا سيسي يا كلب عميل الصهاينه ربنا يخلص مصر من احتلال العسكري قريب ان شاء الله,True
ليبيا الجيش يسيطر على النيروز بعد معارك مع القاعده,False
سيدرا طفله سوريه في عمر التاسعه مربيه لطفلينرابط الموقع الجديد,False
تركيا تنفي عقد صفقه سريه مع روسيا حول سوريا,False
مبدئي في الحياه وش جانا من السفر غير موت فراس ويا ابوه اضحك واضحكي ما حدش واخد منها حاجه هنيدي,False
اسرائيل تطلق اسم بيريز على مفاعلها النووي قررت الحكومه الاسرائيليه اطلاق اسم الرئيس الراحل شمعون بيريز على ا,False
بالفيديو ماذا فعلت لميسالحديدي بعد ان تم تقلديها هي وزوجها عمرواديب؟,False
ناااااار اللعبه,False
مشهوريستاهلالشهره الساحر السويسري روجير فيدرر,False
يعنى مش عارف بياكلوا الظباط خرا عشان يجى لهم قلب يكهربوا طفل فى سنه سادسه ابتدائى ولا ايه باسم,False
عبد المنعم ابو الفتوح اعداء المصريون فى الخارج والداخل يدبرون مؤامرات لاجهاض ثوره يناير,False
انصحك نصيحه صار لك في غرب وقت اذا لماذا لا تستعمل غوغل وتتحقق اذا الغرب لم يعزك فصدق حتى المريخ,True
وزير الخارجيهالفرنسي ايرولت يؤكد لحجاب ضروره انفصال المعارضهالسوريه عن النصره,False
بييجي يوم كل الاصدقاء يدورولك ظهورهم الا الصديق الصيني,False
قبولالجامعه الدول الاخرى الاوليه لابناء الوطن وهذا الشي معروف هنا عكس الاوليه للاجنبي ومجانا بدون فلوس ويتم تقديمه على المواطن,False
وزير سابق في حكومه الاحتلال مكان النساء في البيت وتربيه الابناء والمطبخ وليس في الخدمه العسكريه,False
عن انك تصاحب باباك ومامتك وتحكيلهم عن كل حاجه من غير ما تخاف منهم لانك واثق انهم هيساعدوك,False
من العنصريه ان تؤمن ان العربجي مهنه دنيئه عيب على ذقنك يا شيخ,True
حبيب ريكي مارتن اصله سوري لابقييين لبعض,False
من اصدارات دارالصميعيالجامع لاحكام الكفاله والضمانات على المذاهب الاربعهابي عمار ياسر الدمياطيمجلدانمتوفر ب,False
معرضالكويتالدوليللكتاب مسابقاتصقورالسعد لوعندكمليونريال صوتوا لسعد السبيعي الله يسعدكم,False
روسياتريداخراج الثوار والسكان من بلدهم حلب وارسالهم لادلب لتصفيتهم هناكشرقي حلب سيكون تؤام قروزنيصلف بوتن سيجعله منبوذابافعاله امام العالم,False
بلحهنيتهسوده على لسان دبلوماسيه رساله من تل ابيب ل السيسي شعب اسرائيل معك,True
رحم الله جمال البناكان له ككثير من العلماء اراء صادمه وكان لديه النقاء الكافي لاعلانها والدفاع عنها وتحمل ضريبه الهجوملكن عطاءه اوسع بكثير,False
ريكي مارتن خطب واحد سوري يا فرحه امك بيك والله,True
فهههههههههدغشششششششاااااامالببببصمممممانالحفيظ،,False
عندماا لا تكون بقربي لا ااشعر ب طعم السعادهه و قد ااخبرتك ب ذلك مسبقا لكن الثور ثور عذرا تحمست,False
بانورامااليوم على قناه المنار عمليات الجيشالسوري لتحرير حلب وتهويل الدول الغربيه على دمشق و موسكو عبر,False
نقول للرئيس التركي اردوغانالزمحدودكالعبادييمثلالعراق,False
ورغم ان الكلام اصلا بينقص حاجه كل ما زاد ورغم انى جدع وتقيل وعمرى ما اقولها بالساهل منزمانجدا محمدمحسن,False
الكرامه لا تعوض بالاموال، وهي ليست سلعه تباع وتشترى، والامارات لديها اموال ولكن ليست لديها كرامه كالعاهرات تماما,True
احداث هامه بفعاليات اليوم الثالث ل مهرجانالقاهرهالسينمائي,False
رفض الكونجرس الامريكي باغلبيه ساحقه يوم الاربعاء الفيتو الذي استخدمه الرئيس باراك اوباما ضد تشريع يتيح لاقارب,False
ميريام فارس تعمدت اخفاء وجه ابنها في احدث فيديو له؟,False
ده حلم قديم يبدو انه اقترب تحققه باذن اللهكان عندي مشروع مسرحيه من كام سنه مع الفنانه سهير البابلي بس مااكتملش للاسفيامسهل,False
بيت صغير بكندا مايعرف طريقه حدا فيروز,False
مصارعه الثيران الاسبانيه قتل من اجل المتعهلو كان في دوله اسلاميه؟لصورها الاعلام الغربي كدليل على وحشيه المسلمين,True
،,True
الذي يسعى بحل في اليمن يفضي بتغييرالرئيس اوانهاءالتحالف هو عدويريدتدميرمابقي من اليمن وتثبيت الانقلاب وجعل اليمن في فوضى عارمه كيري قابوس,False
قمه الغطرسه الروسيه في سوريا من لم يسلم رقبته للجزار بشار فهو ارهابي لافروف موسكو ستعتبر كل من يرفض الخرو,True
عادلامام احنا فقدنا فنان كبيرمحمودعبدالعزيز قروبمحبيالزعيمعادلامام بالعربي,False
مصر التحرير صور ريكي مارتن يخطب رسام سوري جبههشعبمصر,False
نص اكاونتات هاري بوتر دارولي فولو,False
المصرى احسن واحد تزنقه فى الوقت يشتغل اهوالله,False
لقاء القمه بين روسيا وتركيا اردوغان موقف تركيا تجاه سوريا متناغم مع روسيا لكن مصر لما رفعت ايدها امس تبقى خاينه,True
حاليا نوفاك قبله نادال قبلهم فيدرر الافضل على الاطلاق,False
لاول مره منذ عام لا يتواجد روجر فيدرر او رافائيل نادال ضمن الاربعه الاوائل في التصنيف العالمي للتنس,False
حسينيه باقر العلوم احد اهم اوكار حزبالله في افغانستان كابولفيها يتم الشحن الطائفي و المذهبي لتحريض شيعه افغانستان للقتال في سوريا حلب,False
بلومبيرج الامريكيه السعوديه تملك احتياطات نفطيه تكفيها عاما,False
اللى بيتولدوا وبيعشوا فى العواصف ما بيخافوش من الريح مشتاقاسمعجملهعادلامامكلمهلحبيبقلبكحباعمىولسهيامصرهشوففيكي,False
الحياهبرس حماس تنظم تظاهره في جباليا تنديدا بقرار الاحتلال منع الاذان,False
الله يحمي هالعيون ناديننسيبنجيم,False
انصار الاخوان فرحانين قوي بلبانه احنا لو نزلنا الشوارع هنربيكو وفاهمين انهم لو نزلوا وعملوا موقعه جمل جديده وقتلوا كل الناس انها هتخلص,True
وصل الافلاس بالاخوان الى حد فبركه تصريحات على لسان المفكر الامريكي ناعوم تشومسكي تبرر تخبط قرارات رئيسهم لكنهم اتفضحوا فضيحه المتطاهر,True
الرئيس الامريكي اوباما في خطاب وداعه للبيت الابيض قال كلاما خطير جدا,False
لاحول ولاقوه الا بالله,False
بروحي فتاهاصابك عشق عبد الرحمن محمد مغرم انا بيك مروان خوري سلم علي روبي علي بالي شرين بالعكسرامي عياش ك,False
شاهد يوم عاشوراء كما وصفه سيد الخلق محمد للمسلمينويوم عاشوراء كما وصفه الخميني الهالكللشيعه,False
الله معاي ياكوكي ومعاي تعاويذ هاري بوتر السحريه,True
الامالمثاليه تخفي دمعتها عن اطفالها حتى لا يدخل الحزن الى قلوبهم تظهر ابتسامتها لصغارها وان كان قلبها يعتصر الالم قلبها كبير,False
محافظ المنوفيه المرتشي كان بيستعمل الشفره في كلامه لما يسال عن الرشوه بتاعته رشا بتسلم عليك,True
عجججججججيب هالانسان والله يفهم ركزوا على كلامه عن ميسي درر,False
بوابهالوفدشاهد عمرواديب يكشف مفاجاه عن الشامبو,False
بتكليف من الرئيسالاسد الوزير عزام يقدم التعازي ويشارك في مراسم حفل تكريم القائد الراحل فيديل كاسترو,False
اخترنا لكم انفصال انجلينا جولي عن زوجها يسحق الجنس في غوغل,False
اليمنيه صدور قرارات رئيس الجمهوريه بتعيينات عسكريه,False
امريكا ابادت الهنود الحمر، ودمرت السهول الخضر، ولوثت السواحل الزرق، واحتلت الاراضي الصفر، ثم تصدقون انها تكافح الارهاب,False
شبګه اخبار الضاحيه خريطه الاحياء الشرقيه في حلب بعد سيطره الجيشالسوري وحلفائه,False
مراسل العربيه اجتماع مغلق لوزراء خارجيه الدول الاسلاميه لبحث البيان الختامي حول سوريا,False
الجيشالسوري يسيطر على طرق امداد المسلحين القادمه من جهه حزرما باتجاه بلده الميدعاني بالغوطه الشرقيه في ريف دمشق,False
يامن تتحدث باسم الاسلام ثم تلقى على من يخالفك في الراى بصندوق قمامه من البذاءات كثيرون ممن تشتمهم اكثر اسلاما منك لانهم مهذبون,False
سوريااطفال الحلب اول ضحایاء القصفحلب الاطفال حقوقالانسان الاممالمتحده,False
ايمننوروفضيحهاسطنبول الخرفان زعلوا من بوتكس وقلبوا عليه عشان سابهم واشتري كلب,True
النظام السوري لا يريد ان يعترف بان هناك حدود للبنان، كما لا يريد ان يعترف بان لبنان لم ولن يكون جزءا من سوريا جبرانتويني استقلاليات,True
وزير خارجيه كندا ونواب من اصل لبناني في بيت الوسط,False
فالانتقاص من صلاحيات البرلمان المنتخب واعطاء صلاحيات تشريعيه لمجلس استشاري معين هما امران ينبغي على كل مؤمن بالديمقراطيه ان يرفضهما,False
ملياراتالعمرهعلىهوىمصر سقوط بشار الكلب معناه سقوط سيسي,True
حد فاكر سانتكاترين و الناس اللى ماتت و كل واحد كان عامل فيها محلل سياسى شعب زياط من يومه و الحكام,True
اديش كان في ناس عالمفرق تنطر ناس وتشتي الدني ويحملو الشمسيه وانا بايام الصحو ما حدا نطرني فيروز,False
المقابر التي تضم تحت رخامها الاحياء وتترك الاموات ويمشون ويجيئون في شوارع حياتنا من القدر,False
ههههههههههه مسخره ده فف نفسه بملايه سرير بيتهم ده ولاايه؟ ياليله سوده ايه اللي عامله في نفسه ده؟ وبيضحك,True
شجره النجمه الذهبيه ذهبيه نوالالزغبي,False
الحوار المتمدنالملف الذي يرعب ملالي ايران المقاومهالايرانيه الشرقالاوسط,False
السفيرالاحمد يشارك في اعمال الجمعيه البرلمانيه الناتو المنعقده في مدينه اسطنبول,False
اخس مشغلين اغنيه جستن بيبر,False
ده في راي من اعظم الممثلين الي انجبتهم بريطانيا شيء فظيع في التقمص والتمثيل,False
والله ثم الله لاجيبك على وجهك لو انك في قلعه وادرين في لبنان او فلسطين جايبك جايبك و بعدها بعلقك و ادخل سيم مجمر في مكوتك يالكلب,True
الممثل الامريكي روبرت دى نيرويصف المرشح للراسه دونالد ترامب انه شخص خنزير وكلب كارثه واريد ان الكم وجهه,True
اخر خاطر قبل النوم اكبر جريمه في حق الثوره وحق مصر هو ان نحرم انفسنا من الفرصه الحقيقيه التي دفع شهداء الثوره بارواحهم من اجلهاو مازالوا,False
العصابه الموجوده في سجن طره لا يزال لها رجالها واموالها خارج السجن وتدير عمليه الانف,False
اكيد لا بس مابدنا البلد يتدمر كونه امير داعش الاصيل واكيد يروضهم,False
بوتين و ترامب مختلفان بشان دور كوبا في عهد كاستروصحيفهالخليج,False
قطرالخيريهتزداد معاناه النازحين السوريين بحلول الشتاء حيث يجتمع عليهم البرد والجوعساهم برساله ل بقي,False
نرفض تقييد حق الاعتصام واعطاء سلطات مطلقه للامن في منع التظاهر والمبالغه في العقوبات وتوسيع حرم منع التظاهر لا للقانون بصيغته الراهنه,False
اعتراف انهرده كان يوم عالمى وكله بان على حقيقته,False
شبګه اخبار الضاحيه لافروف الولاياتالمتحده والناتو يؤججان حده التوتر في العلاقات,False
اهل الكفر والزندقه في خندق واحد لقتال المسلمينمسيره البراءه من المشركين ولا ادري هل بوتن مسلم ؟بوتينروحاني,True
احنا العرب ما فينا خير لبعض يعني السعوديه زيها زي المانيا ٣نقاط ومع هيك بنحب المانيا وبنكره السعوديه,False
,False
عاجل القضاء الاداري يقرر وقف الانتخابات البرلمانيه، وتحيل القانون الي المحكمه الدستوريه,False
بعد خطوبتهما المغني الاميركي ريكي مارتن يعلن عن نيته الزواج من شريكه الفنان المولود في سوريا جوان يوسف مثلييالجنس,False
اغنيه بيونسيه ترفع الادرينالين بشكل غير طبيعي,False
علي الحكومه اتخاذ العديد من الاجراءات وبسرعه وبلاها جمع موافقات واختام وبلا بلا بلا بلا البلد في حاله حرب يا اوساخ طهروا الاعلام م الارهابيين اللي في صوره اعلاميين وضيوفهم اللي بينشروا الارهاب مع الاعلانات طهروا الفضائيات طهروا المؤسسات روحي استحمي ياحكومه,True
تصويت مصروالاردن يشتري غاز من اسرائيل رغم الدعم السعودي والقطريطقتين بالراس توجع ياعربقلت لكم الخطا بالاداره,True
رئيس حزب النور الوهابي ظهر على الجزيره وظل يلعن في وثيقه السلمي عندما قال له المذيع ان المجلس العسكري المسئول الاول عن الوثيقه رفض التعليق,False
مستشفىالجلاءرغم كل ما حدث و يحدث و سيحدث ستظل بنغازي صمام امان الوطن و لابدمنليبياوانطالالنضال بسواعد ابطال شجعان و عقول نيره,False
و للعلم، لحد اللحظه دي ولحد ما الحكم يتنفذ، بدل العدوى للاطباء ١٩ جنيه وطبعا للقضاه ٣٠٠٠ جنيه مش موجوده في اي بقعه على الارض,False
الجيش واللجان الشعبيه يكسرون زحفا لمنافقي العدوان على منفذ البقع وسقوط عشرات القتلى والجرحى بصفوفهماليمن,False
بنغازيالبيضاءاجتماع مصالحه وتوافق بين قوتان عكسيتان منذ لحظات ونجحت المصالحهبارك الله في الاشخاص الذين وفقوا بين المتخاصمين,False
للتذكير فقط اذا ركبتي معي تذكري انا ماني سواق على كفالتك ،،ترا عادي جدا انزلك عند اقرب رصيف اوبركريم,False
بيب ميسي افضل لاعب في تاريخ دوري الابطال و لا يوجد من هو افضل منه و يلوموني فيك,False
اهالي الشهيد صادق عبدالله الجريزع يؤكدون على حقهم في القصاص فيروز,False
يا بيونسيه,False
افضلطقملروجرفيدرر جميع الاطقم على المايسترو فخامه ولاكن ناخذ بعضا منها,False
الانقلاب افسد زيت التموين والوزير ابو زيت افسد الرياضه,False
روسيا تستانف غاراتها المكثفه على حلب الطائرات الروسيه تستانف غاراتها الجويه على مدينه حلب فيما وصف بانه اعن,False
التغطيهمستمره هيلاري كلينتون تسرق شعار حمله الانتخابيه للرئيس السوري بشار اسد سوا يا حيف,True
الحمله الشعبيه لمكافحه الافوره,True
القدسشرطه الاحتلال تعتقل ٣٠ مشتبها من مناطق شتى في البلاد للاتجار بالمخدرات,False
هالبشر غريبين او خبثاءكانوا يطالبون جبهه النصره بالانفصال عن القاعدهعندما انفصلت واكدت انها لا تتبع اي جهه وغيرت اسمها مازالوا يشككون فيها,False
ايش تتوقع يعني اجر عمره او حج او مثلا استهزاء صريح يجهله الدلخ الرويبضه اللهماجعلالقرانربيعقلوبنا,False
سوريا الجيش السوري الحر يسيطر على قرى براغيده والشيخ ريح والبل وجارز بريف حلب الشمالي بعد معارك مع تنظيم داعش,False
ثم انك ليه قررت اني باشبههم بالجزم، في كوتشيات في التويت برضو ولا انت عنصري وبتحب دونالد ترامب وحمدين صباحي؟,True
كتب احد السوريين الجيش امتص دمنا اربعين عاما ثم قتلنا نحن فى مصر عانينا نفس الماساه ولكن لستين عاما,False
بعد ما الاردنين اتطمنوا انه قصه السيتي مول بسيطه و ما في حدا متضرر شوفو هسا التخويثات والتعليقات التايملاينالاردني,False
الشده والحزم والعقاب يسعى الاعلام الغربي والعلماني لمسحها من قواميس التربيه ليخرج اجيال ضعيفه انانيهوقد حزم وعاقب وشدد الانبياء تربويات,False
اكثر حاجه تستنفز في بعد نشوف صفحه للخوارج في بنغازي ونشوف تعليقات نلقي واحد من غريان ولا صبراته ومصراته يقوللهم,False
اسرائيل توقف مخططات البناء الفلسطينيه بالقدساسرائيل فلسطين الاحتلال السبيل,False
جديد غوغل جزيئات نانو لتشخيص امراض السرطان,False
للتوضيح تماما كما سجلت رفضي في اجتماع سد النهضه لغياب الشفافيه في مساله سيناء وفي كلمه علنيه فخرج البعض مدعيا شكري على الشفافيه في سيناء,False
الروائي والكاتب طالب الرفاعي و الاستاذ علاء جابر من ضمن حضور اليوم الرابع في بوث مبادرهالجليس,False
و الكائن الهلامي المعرض اللي كان مقوم الدنيا على حكومه هشامقنديل و ساكت على حكومه محلب رمز الحزب الوطني حراميهالدعم,True
طفل امريكي يكتب رساله للرئيس اوباما ليسمح للطفل السوري عمران بدخول امريكا ليعيش مع اسرته ويتخذه اخاسوريا,False
كتاب همزه بلا اخطاءلعواطف العلوي تجدونه في جناح مداركمعرضالكويتالدوليللكتاب,False
لو لابسين اليشماغ والعقال العربي ويدعمونه اهلنا في الخليجكان قامت قيامه الغرب الصهاينهالمجتمعالدوليالمنافق,True
اقول للشتامين مشكلتكم ليست مع الكتاب والاعلاميين بل مع جيل ثائر خذلتموه وخنتموه ثم اصبحتم تحملون دمهواختم كلامي بقول المرشد ماذنب النباتات؟,True
مؤسسه صينيه تفرض ضمانات مخله بالادب على الفتيات للحصول على قرض,False
ابل اكبر المستفيدين من مشكلات شركات التكنوجيا,False
يفضح كذب قناه الجزيره ويكشف تمثيل الاخوان دور الموتى,False
سلسله لقاءات الحريري في بيت الوسط,False
نحنا بلد وشعب فريدين من نوعنا عادي تعطل جلسات انتخاب رئيس جمهوريه وتضل مصر انو انتا او لا احد فاهميناغلط,False
من احتفالات المولد النبوي الشريف,False
يا خساره اللي بنرفعه ونعلي فيه,False
والله من شين النفس فيني اليوم اعتراف,False
اون تى في تجبر ضيوفها على قول ما تريد والمذيعه ترفع ورقه امام الضيف ليقرا منها اعلام العار,False
على ما يبدو المنازل ستصبح ذكيه هي الاخرى وهذا ما تقدمه لك غوغل لتحصل على هذه الميزه الحديثه,False
يحرم علينا شربك يا جوزه روحى و انتى طالقه ملكيش عوزه محمدمحسن,False
ازاي البرادعي يقول ان الهولوكوست ماساه انسانيه و ان بوذا ممكن يكون نبي و ان السلفيين متطرفين و يطالب بعوده اليهودايه؟ده عصام العريان؟,True
مستوطنه الونشيفوت هي مستوطنه اسرائيليه تقع جنوب غرب القدس، انشئت في يونيو في قلب تجمع عتصيون,False
عائدات بوكيمون جو مليوني دولار يوميا,False
كان في حكمه حلوه بتقول لا تقض وقتا ممتعا معي اذا كنت سترحل عجبتني عايزه اشيرها المشكله اني هنشرها لمين ؟ محدش معايا اساسا القدر,False
اصرار الشعب التونسي على الوصول الى الكيلومتر الاخير ثوره اخرى في حد ذاته واهم درس من بين دروس كثيره,False
القزاز اخيرا الرئيس المصري القادم قد وصل احمدشفيق الرئيس السيسي,False
عبدالفتاحالسيسي يهني باختيار جوتيريس سكرتير عام ل الاممالمتحده,False
الهييه احسهم مرا متاثريين بفلم هاري بوتر الهييهرادعلكلاعداالوطن,False
اذا تذكرت انك بتداوم لين ٢٠ رمضان,False
صالحذياببببالمطيرياصنع حياتك اللي تحس انها حياه فعلا، حياه تحسسك انك عايش برغبتك واحاسيسك، عش من جوا قبل لا تعيش من برا,False
حلبتبادكل ما تفعله ايران للوصول للسعوديه تملك خلايا في الشرقيه و القطيف كبيره جدا دمرت سوريا و العراق و الان اليمن حاصرونا بكل اتجاهه,False
الموضوع حيتلم في الاخر والسعوديه حتفهم ان مفيش حد حيقف جمبهاا وقت الشده غير مصر انماا موقفناا من سوريا مش حيتغير,False
محتاجه حد يخاف عليا مش ابقى خايفه معاهاليسا,False
اوزيل ان لم انتقل الى ريال مدريد ساجدد هقدي مدى الحياه مع الارسنال,False
جبرانتويني لن انسى يوم اتصلت بك لاعلمك عن توقيع كتابي اسرار فصائح البيئه سوزانبرباري كيف كنت متحمسا لقضايا,False
ترامب يفتتح سياسته الخارجيه بتعيين سفير جديد لواشنطن في اليمن,False
حفلات نهايه السنه كانت فقرتي المفضله لاكن الحين خط الحضور ماش ومافي شي مبهر غير بتس,False
متي تتيقن جميع الفصائل السوريهان المجتمع الدولي الصليبي وبعض الدول العربيهضدهم وضد ثورتهم وان ينطلقوا من هذا المبدا لتحرير ارضهم ونبذ الفرقه,False
تراجع الاسهم الصينيه مع قلق المستثمرين من فرض قيود محتمله على التداول الصين,False
الغدالمشرقالجيش الوطني يؤكد ان ميليشيا الحوثي والمخلوع الانقلابيه، خرقت الهدنه منذ يومها الاولاليمنالاممالمتحده,False
ادعو المجتمع السكندري لاعاده اكشاك النبي دانيال وحمايه بائعيه وعدم التفريط في تراث اسكندريه من اجل محافظ مصاب بالحول الفكري وخلل الاولويات,True
قرار رئيس الجمهوريه بعوده البرلمان للانعقاد صحيح و التنفيذ الصحيح لحكم المحكمه الدستوريه يكون في الانتخابات القادمه,False
تحميل كتاب الاسلام ما هو؟ لمصطفى محمود من هذا الرابط,False
انا مابين صوتك وصورتكالقى روحي,False
يلعنه حتى والجوده زق طالع ملك جمال,True
الهنود بوليوود اكبر انتاج افلام بالعالم والعرب على اعمالهم الخايسه يستهزئون فيهم سيلفي,True
هتحبكلو صحتها من النوم علشان تقولها بحبك,False
صباح الخير يجماعه الله يحرق الكليه,True
انفجار سياره مفخخه يوقع قتلى وجرحى في بنغازي الليبيهالرابط البديل,False
احسن حاجه في اغنيه السكهشمال هيا ايه ايه ايه ايه اللي امير بيقولها قبل ما بيغني علي طول,False
يريدون ان يطفؤا نورالله بافواههم ويابي الله الاان يتم نورهولوكره الكافرونهذاهويقينا باللهستبقيحلبازيحواالسيسىوبشار,False
هيلارى كلنتون شنبهي سبب فوز زوجها بيل بالرئاسه الامريكيهالانتخابات حاليا صراع الجهل والثقافهلكنها كلاهما نتن,True
تعريص برهامي ووساخه حزبه والدعوه السفهيه بداوا من يوم ما دعموا ابوالفتوح مش حاجه مستجده,False
الثاني ان سقوط الاسد سيفتح الباب امام الاخوان ليكونوا طرفا في حكم سوريا الامر الذي قد يعطي دفعه لاخوان مصر، ويشكل ضغطا على ا,False
امسك فلول,False
كانوا رجال مرسىرئيسى كانوارجال الشعبيردتحيهالرئيس اناحازم سنحياكراما,False
ارتفاع في سعر صرف دولار السوق السوداء,False
جوائز والقاب نادين نسيب نجيم تستحقي كل جائزه وكل لقب وتستاهلي الاكثر و اتمنى لك التوفيق باعمالك الجايه,False
المعارضه تسترجع مواقع في حلب والمعارك تتواصل سوريا,False
المساء اللي بدونك يا حبيبي كنه حاجه لا اقدر اوصفها و توجع جدا,False
لا فرق بين بشار و السيسي الا ان احرار مصر ابيدوا بسرعه وخدعت الاكثريه،اما السوريون فيعرفون الجزار فصبروا رغم فظاعه الارها,False
تعرف على موعد عوده احمد الشيخ للملاعب,False
انقلاب لصوصي دموى هل يمكن ان يحالف التوفيق بلدا يديره انقلاب؟ وبكره تشوفو مصر,True
